total_students,total_schools,teachers_total,total_revenue,total_federal_revenue,total_state_revenue,total_local_revenue,total_expenditure,total_salaries,white_students,lowest_grade,highest_grade,metro_micro,charter_status,state_name,LEAID,NAME,exist_five_years
69.0,b'2    ',b'-1     ',883000,67000,699000,117000,840000,466000,27.0,PK,12,0,3,texas,4833570,OLFEN IND SCH DIST 906,True
788.0,b'3    ',b'70.9   ',7471000,1237000,4375000,1859000,7340000,4464000,587.0,PK,12,0,3,texas,4833630,OLNEY IND SCH DIST 903,True
739.0,b'4    ',b'63.1   ',6790000,1230000,4271000,1289000,6685000,4093000,199.0,PK,12,0,3,texas,4833660,OLTON IND SCH DIST 905,True
802.0,b'2    ',b'56.7   ',7392000,597000,2904000,3891000,6273000,3734000,743.0,PK,11,0,3,texas,4833690,ONALASKA IND SCH DIST 910,True
1646.0,b'4    ',b'114.3  ',13183000,1197000,9761000,2225000,13853000,7391000,704.0,PK,12,2,3,texas,4833720,ORANGE GROVE IND SCH DIST 903,True
1671.0,b'3    ',b'114    ',12454000,945000,6371000,5138000,18358000,7371000,1550.0,PK,12,1,3,texas,4833780,ORANGEFIELD IND SCH DIST 905,True
862.0,b'3    ',b'68.5   ',7743000,925000,5031000,1787000,7557000,4369000,692.0,PK,12,1,3,texas,4833840,ORE CITY IND SCH DIST 903,True
539.0,b'2    ',b'45     ',5099000,851000,3284000,964000,5114000,3148000,419.0,PK,12,1,3,texas,4833870,OVERTON IND SCH DIST 908,True
245.0,b'1    ',b'25.5   ',2801000,304000,1037000,1460000,2323000,1376000,116.0,PK,12,0,3,texas,4833900,PADUCAH IND SCH DISTRICT 901,True
101.0,b'1    ',b'14.9   ',1508000,255000,683000,570000,1437000,942000,89.0,PK,12,0,3,texas,4833960,PAINT CREEK IND SCH DISTRICT 907,True
141.0,b'6    ',b'-1     ',1722000,119000,474000,1129000,1629000,913000,85.0,PK,12,0,3,texas,4833980,PAINT ROCK IND SCH DIST 903,True
1654.0,b'6    ',b'-1     ',21261000,1347000,1919000,17995000,18981000,8066000,437.0,PK,12,2,3,texas,4834020,PALACIOS IND SCH DIST 905,True
3332.0,b'6    ',b'248.8  ',26182000,3243000,10395000,12544000,28146000,15606000,1326.0,PK,12,2,3,texas,4834050,PALESTINE IND SCH DIST 907,True
1110.0,b'4    ',b'89.5   ',8979000,448000,5384000,3147000,8927000,5796000,756.0,PK,12,1,3,texas,4834110,PALMER IND SCH DISTRICT 910,True
98.0,b'1    ',b'10.3   ',3957000,66000,118000,3773000,3999000,778000,79.0,PK,06,2,3,texas,4834140,PALO PINTO IND SCH DIST 906,True
3295.0,b'7    ',b'233.4  ',24612000,2531000,9182000,12899000,23220000,15417000,2218.0,PK,12,2,3,texas,4834170,PAMPA IND SCH DIST 904,True
702.0,b'4    ',b'-1     ',6201000,280000,1433000,4488000,6122000,3957000,614.0,PK,12,1,3,texas,4834230,PANHANDLE IND SCH DIST 902,True
955.0,b'4    ',b'80.3   ',9147000,289000,3099000,5759000,8334000,5071000,869.0,PK,12,1,3,texas,4834260,PARADISE IND SCH DIST 906,True
3910.0,b'10   ',b'310.1  ',32538000,5357000,16897000,10284000,30061000,19451000,1989.0,PK,12,2,3,texas,4834290,PARIS IND SCHOOL DIST 909,True
47329.0,b'68   ',b'-1     ',366479000,32705000,187131000,146643000,370024000,235163000,8239.0,PK,12,1,3,texas,4834320,PASADENA IND SCH DIST 917,True
130.0,b'1    ',b'15.3   ',1843000,110000,1323000,410000,1716000,1029000,104.0,PK,12,0,3,texas,4834380,PATTON SPRINGS SCH DISTRICT 906,True
155.0,b'1    ',b'13.4   ',1902000,103000,147000,1652000,1890000,783000,64.0,PK,08,2,3,texas,4834410,PAWNEE IND SCH DIST 902,True
14236.0,b'18   ',b'-1     ',109905000,4526000,26714000,78665000,115641000,63399000,7816.0,PK,12,1,3,texas,4834440,PEARLAND IND SCH DIST 908,True
2316.0,b'6    ',b'-1     ',20033000,3311000,11505000,5217000,19111000,11789000,244.0,PK,12,0,3,texas,4834470,PEARSALL IND SCH DISTRICT 903,True
997.0,b'3    ',b'77.2   ',8932000,233000,6043000,2656000,9404000,5474000,918.0,PK,12,1,3,texas,4834500,PEASTER IND SCH DIST 908,True
2274.0,b'6    ',b'158.4  ',19970000,3259000,8307000,8404000,18775000,10964000,205.0,PK,12,2,3,texas,4834550,PECOS BARSTOW TOYAH IND SCH DIST 901,True
187.0,b'1    ',b'21.4   ',1869000,175000,1422000,272000,1925000,1275000,136.0,PK,12,0,3,texas,4834560,PENELOPE IND SCH DIST 914,True
379.0,b'2    ',b'31.8   ',3643000,225000,1749000,1669000,3282000,1900000,330.0,PK,12,0,3,texas,4834630,PERRIN WHITT SCH DIST 903,True
2059.0,b'6    ',b'148.8  ',16432000,2251000,5567000,8614000,15059000,9563000,946.0,PK,12,0,3,texas,4834650,PERRYTON IND SCH DIST 901,True
348.0,b'3    ',b'29.4   ',3171000,295000,2135000,741000,2942000,1849000,88.0,PK,12,2,3,texas,4834680,PETERSBURG IND SCH DISTRICT 904,True
514.0,b'3    ',b'40.5   ',4642000,357000,3037000,1248000,4872000,2361000,459.0,PK,12,1,3,texas,4834710,PETROLIA IND SCH DIST 903,True
383.0,b'2    ',b'36.3   ',3618000,354000,1342000,1922000,3816000,2331000,177.0,PK,12,2,3,texas,4834770,PETTUS IND SCH DIST 903,True
936.0,b'3    ',b'74.4   ',6891000,631000,4030000,2230000,7903000,4424000,665.0,PK,12,0,3,texas,4834800,PEWITT IND SCH DIST 905,True
17589.0,b'24   ',b'1082   ',139215000,7656000,33778000,97781000,154913000,74589000,6611.0,PK,12,1,3,texas,4834830,PFLUGERVILLE IND SCH DIST 904,True
27338.0,b'36   ',b'-1     ',228285000,29524000,152694000,46067000,219533000,130406000,296.0,PK,12,1,3,texas,4834860,PHARR SAN JUAN-ALAMO IND SCH DIST 90,True
1554.0,b'5    ',b'123.2  ',13450000,829000,4952000,7669000,20945000,7958000,1146.0,PK,12,1,3,texas,4834920,PILOT POINT IND SCH DIST 903,True
4658.0,b'8    ',b'331.5  ',32592000,2670000,9139000,20783000,31921000,20364000,3059.0,PK,12,1,3,texas,4834980,PINE TREE IND SCH DIST 904,True
2404.0,b'5    ',b'171    ',19341000,2619000,9325000,7397000,18971000,10614000,1206.0,PK,12,0,3,texas,4835010,PITTSBURG IND SCH DIST 902,True
456.0,b'3    ',b'49.2   ',8288000,559000,561000,7168000,8286000,2923000,196.0,PK,12,0,3,texas,4835040,PLAINS IND SCH DIST 902,True
6070.0,b'13   ',b'-1     ',42094000,6052000,22532000,13510000,41120000,23950000,1444.0,PK,12,2,3,texas,4835070,PLAINVIEW IND SCH DISTRICT 905,True
52386.0,b'78   ',b'3758.7 ',589303000,16889000,46192000,526222000,599203000,267851000,31283.0,PK,12,1,3,texas,4835100,PLANO IND SCH DIST 910,True
1989.0,b'3    ',b'145.6  ',14675000,692000,3804000,10179000,13376000,8667000,1652.0,PK,12,1,3,texas,4835130,PLEASANT GRV IND SCH DIST 912,True
3512.0,b'8    ',b'256.7  ',29688000,4258000,16706000,8724000,28795000,18981000,1198.0,PK,12,1,3,texas,4835190,PLEASANTON IND SCH DIST 905,True
2498.0,b'5    ',b'-1     ',32804000,3625000,2137000,27042000,31165000,12311000,375.0,PK,12,1,3,texas,4835250,PORT ISABEL IND SCH DIST 909,True
926.0,b'3    ',b'80     ',11610000,204000,887000,10519000,10275000,4752000,800.0,PK,12,1,3,texas,4835310,PONDER IND SCH DISTRICT 906,True
515.0,b'3    ',b'45.7   ',4837000,350000,2857000,1630000,4859000,2718000,456.0,PK,12,1,3,texas,4835340,POOLVILLE IND SCH DIST 901,True
599.0,b'4    ',b'47.5   ',14277000,351000,599000,13327000,13841000,3445000,519.0,PK,12,1,3,texas,4835370,PORT ARANSAS IND SCH DIST 908,True
9907.0,b'19   ',b'-1     ',85367000,15938000,22476000,46953000,92609000,45399000,656.0,PK,12,1,3,texas,4835400,PORT ARTHUR IND SCH DIST 907,True
4747.0,b'12   ',b'-1     ',50430000,2046000,4212000,44172000,48417000,22927000,4026.0,PK,12,1,3,texas,4835430,PORT NECHES IND SCH DIST 908,True
976.0,b'4    ',b'87.3   ',9454000,1086000,2657000,5711000,9442000,5809000,486.0,PK,12,0,3,texas,4835490,POST IND SCH DISTRICT 902,True
1733.0,b'5    ',b'-1     ',14676000,2336000,10095000,2245000,14060000,8536000,267.0,PK,12,1,3,texas,4835520,POTEET IND SCH DIST 906,True
762.0,b'6    ',b'-1     ',6100000,350000,3786000,1964000,5244000,3480000,398.0,PK,12,1,3,texas,4835550,POTH IND SCH DIST 904,True
860.0,b'3    ',b'65.9   ',12839000,537000,974000,11328000,15765000,4717000,578.0,PK,12,1,3,texas,4835560,HIGHLAND PARK IND SCH DIST 903,True
815.0,b'3    ',b'63     ',10278000,578000,707000,8993000,21090000,4507000,721.0,PK,09,1,3,texas,4835570,BUSHLAND IND SCH DIST 904,True
1300.0,b'4    ',b'96.5   ',12019000,1377000,2383000,8259000,11004000,6086000,1223.0,PK,12,1,3,texas,4835580,POTTSBORO RURAL IND SCH DISTRICT 913,True
200.0,b'1    ',b'20.5   ',1915000,203000,878000,834000,2020000,1223000,98.0,PK,12,1,3,texas,4835700,PRAIRIE LEA IND SCH DIST 906,True
134.0,b'2    ',b'16.3   ',1500000,75000,468000,957000,1479000,905000,123.0,PK,12,0,3,texas,4835730,PRAIRIE VALLEY IND SCHOOL DIST 909,True
1080.0,b'4    ',b'75.1   ',8454000,570000,5526000,2358000,14372000,4295000,981.0,PK,12,2,3,texas,4835740,PRAIRILAND IND SCH DISTRICT 912,True
890.0,b'3    ',b'86.9   ',9254000,1587000,5538000,2129000,9782000,5419000,78.0,PK,12,2,3,texas,4835760,PREMONT IND SCH DIST 905,True
1583.0,b'3    ',b'107.4  ',15100000,2938000,8290000,3872000,10868000,6242000,24.0,PK,12,0,3,texas,4835800,PRESIDIO IND SCH DIST 902,True
113.0,b'1    ',b'14.8   ',1309000,127000,863000,319000,1280000,776000,97.0,PK,12,0,3,texas,4835820,PRIDDY COMM SCH DIST 904,True
2354.0,b'9    ',b'-1     ',19352000,1330000,11129000,6893000,21573000,10354000,1736.0,PK,12,1,3,texas,4835850,PRINCETON IND SCH DISTRICT 911,True
96.0,b'1    ',b'14     ',2020000,104000,180000,1736000,1817000,909000,56.0,PK,08,0,3,texas,4835890,PRINGLE-MORSE C I SCH DISTRICT 903,True
2034.0,b'7    ',b'-1     ',19421000,3150000,14561000,1710000,27453000,10547000,-2.0,PK,12,1,3,texas,4835910,PROGRESO IND SCH DIST 910,True
1599.0,b'6    ',b'110.3  ',16053000,255000,2091000,13707000,24063000,6438000,1261.0,PK,12,1,3,texas,4836000,PROSPER INDEP SCH DISTRICT 912,True
586.0,b'3    ',b'56.9   ',6785000,1251000,2654000,2880000,6163000,3747000,402.0,PK,12,0,3,texas,4836180,QUANAH IND SCH DISTRICT 903,True
1079.0,b'3    ',b'90     ',9329000,1097000,3286000,4946000,9245000,5958000,825.0,PK,12,0,3,texas,4836210,QUEEN CITY IND SCH DIST 907,True
2809.0,b'6    ',b'175.5  ',19880000,2061000,9826000,7993000,19065000,11838000,2490.0,PK,12,1,3,texas,4836240,QUINLAN IND SCH DIST 908,True
1147.0,b'4    ',b'80.4   ',11104000,1707000,3763000,5634000,10075000,6389000,937.0,PK,12,0,3,texas,4836300,QUITMAN IND SCH DIST 904,True
1600.0,b'4    ',b'126.2  ',12702000,1132000,6067000,5503000,12597000,8044000,1368.0,PK,12,0,3,texas,4836360,RAINS IND SCH DIST 903,True
618.0,b'4    ',b'-1     ',6046000,788000,4036000,1222000,5895000,3264000,162.0,PK,12,1,3,texas,4836390,RALLS IND SCH DISTRICT 903,True
50.0,b'1    ',b'5      ',814000,153000,260000,401000,920000,400000,1.0,PK,06,0,3,texas,4836420,RAMIREZ COMM SCH DISTRICT 905,True
1067.0,b'3    ',b'89     ',14862000,8887000,5362000,613000,13925000,7398000,634.0,PK,12,1,3,texas,4836450,RANDOLPH FIELD IND SCHOOL DISTRICT 9,True
477.0,b'3    ',b'39.8   ',4456000,373000,2907000,1176000,4018000,2540000,391.0,PK,12,0,3,texas,4836480,RANGER IND SCH DIST 907,True
218.0,b'2    ',b'21.9   ',7716000,198000,327000,7191000,8527000,1720000,124.0,PK,12,0,3,texas,4836510,RANKIN IND SCH DIST 902,True
2453.0,b'4    ',b'165.2  ',25585000,6951000,14222000,4412000,25983000,13291000,61.0,PK,12,2,3,texas,4836540,RAYMONDVILLE IND SCH DIST 903,True
752.0,b'3    ',b'71.4   ',10642000,616000,792000,9234000,8161000,5105000,227.0,PK,12,0,3,texas,4836570,REAGAN IND SCH DIST 901,True
397.0,b'2    ',b'24     ',2323000,25000,941000,1357000,1872000,1335000,367.0,PK,08,1,3,texas,4836630,RED LICK IND SCH DIST 911,True
4817.0,b'8    ',b'313.2  ',35234000,1960000,17481000,15793000,44265000,24034000,3425.0,PK,12,1,3,texas,4836660,RED OAK IND SCH DIST 911,True
1144.0,b'4    ',b'91.5   ',8447000,618000,5433000,2396000,8993000,5238000,1060.0,PK,12,1,3,texas,4836750,REDWATER IND SCH DIST 906,True
793.0,b'3    ',b'66.4   ',7778000,535000,1457000,5786000,7198000,4211000,270.0,PK,12,0,3,texas,4836780,REFUGIO IND SCH DIST 903,True
562.0,b'2    ',b'39.3   ',4195000,525000,1480000,2190000,5083000,2918000,123.0,PK,08,2,3,texas,4836930,RICARDO IND SCH DIST 902,True
673.0,b'2    ',b'51     ',5903000,276000,4508000,1119000,5037000,3118000,425.0,PK,12,2,3,texas,4836960,RICE IND SCH DIST 911,True
1397.0,b'6    ',b'114.2  ',13473000,1837000,4526000,7110000,13041000,7806000,477.0,PK,12,0,3,texas,4836970,RICE CONS IND SCH DISTRICT 903,True
169.0,b'2    ',b'16.1   ',1757000,163000,274000,1320000,1639000,969000,131.0,PK,12,0,3,texas,4836990,RICHARDS IND SCH DIST 905,True
34082.0,b'59   ',b'-1     ',350965000,20677000,34326000,295962000,345659000,171463000,12981.0,PK,12,1,3,texas,4837020,RICHARDSON IND SCH DISTRICT 916,True
192.0,b'1    ',b'18.1   ',2230000,143000,1428000,659000,2136000,1082000,158.0,PK,12,0,3,texas,4837080,RICHLAND SPRGS IND SCH DST 902,True
587.0,b'4    ',b'48.4   ',4918000,218000,3486000,1214000,4617000,2957000,521.0,PK,12,1,3,texas,4837110,RIESEL IND SCH DIST 912,True
9616.0,b'12   ',b'663    ',96981000,19934000,61396000,15651000,106782000,57382000,10.0,PK,12,2,3,texas,4837140,RIO GRANDE CITY IND SCH DIST 901,True
2118.0,b'6    ',b'-1     ',27958000,1772000,13109000,13077000,26040000,15115000,316.0,PK,12,1,3,texas,4837150,SOUTH TEXAS INDEPENDENT SCHOOL DIST,True
2243.0,b'5    ',b'-1     ',21088000,3446000,14772000,2870000,20320000,11616000,90.0,PK,12,1,3,texas,4837170,RIO HONDO IND SCH DIST 911,True
923.0,b'4    ',b'82.5   ',8187000,489000,5402000,2296000,7968000,5095000,857.0,PK,12,1,3,texas,4837200,RIO VISTA IND SCH DIST 907,True
251.0,b'2    ',b'20.9   ',2277000,190000,1469000,618000,2061000,1222000,220.0,PK,12,0,3,texas,4837230,RISING STAR IND SCH DISTRICT 908,True
1397.0,b'3    ',b'102.6  ',10217000,710000,6160000,3347000,10436000,6675000,1244.0,PK,12,1,3,texas,4837260,RIVER RD IND SCH DIST 902,True
508.0,b'3    ',b'46     ',5141000,604000,2069000,2468000,5422000,3292000,182.0,PK,12,2,3,texas,4837320,RIVIERA IND SCH DIST 903,True
266.0,b'12   ',b'-1     ',2665000,211000,769000,1685000,2422000,1545000,175.0,PK,12,0,3,texas,4837380,ROBERT LEE IND SCH DISTRICT 902,True
2068.0,b'7    ',b'-1     ',15870000,932000,9326000,5612000,15162000,9059000,1689.0,PK,12,1,3,texas,4837410,ROBINSON IND SCH DIST 922,True
3852.0,b'10   ',b'271.3  ',38617000,8114000,25586000,4917000,35532000,19479000,40.0,PK,12,1,3,texas,4837440,ROBSTOWN IND SCH DIST 909,True
321.0,b'3    ',b'32.2   ',3391000,238000,2274000,879000,3074000,1963000,209.0,PK,12,0,3,texas,4837470,ROBY IND SCH DISTRICT 903,True
186.0,b'1    ',b'22.2   ',2161000,161000,1383000,617000,2038000,1288000,151.0,KG,12,0,3,texas,4837500,ROCHELLE IND SCH DIST 904,True
38.0,b'2    ',b'7.2    ',1381000,264000,783000,334000,2200000,548000,18.0,PK,12,0,3,texas,4837530,ROCHESTER IND SCH DIST,False
1934.0,b'4    ',b'127.4  ',14698000,1189000,4208000,9301000,14362000,8556000,1107.0,PK,12,0,3,texas,4837590,ROCKDALE IND SCH DIST 904,True
10571.0,b'16   ',b'639.3  ',93262000,3502000,12439000,77321000,101439000,46908000,8049.0,PK,12,1,3,texas,4837650,ROCKWALL IND SCH DIST 901,True
865.0,b'4    ',b'69.1   ',7295000,477000,4701000,2117000,6749000,4118000,677.0,PK,12,1,3,texas,4837710,ROGERS IND SCH DIST 907,True
6269.0,b'10   ',b'411.6  ',54865000,12350000,34173000,8342000,57079000,30274000,10.0,PK,12,2,3,texas,4837740,ROMA IND SCH DIST 903,True
1214.0,b'5    ',b'-1     ',10329000,935000,7002000,2392000,10005000,6351000,567.0,PK,12,1,3,texas,4837800,ROOSEVELT IND SCH DIST 908,True
335.0,b'2    ',b'34.2   ',3120000,335000,1986000,799000,3004000,1999000,178.0,PK,12,2,3,texas,4837830,ROPES IND SCH DIST 905,True
319.0,b'3    ',b'24.2   ',3152000,327000,1850000,975000,2689000,1677000,146.0,KG,12,2,3,texas,4837860,ROSCOE IND SCH DIST 901,True
913.0,b'7    ',b'-1     ',6843000,638000,3972000,2233000,6591000,4475000,519.0,PK,12,0,3,texas,4837900,ROSEBUD-LOTT IND SCH DISTRICT 905,True
371.0,b'4    ',b'-1     ',4152000,442000,2719000,991000,3955000,2431000,190.0,PK,12,0,3,texas,4838040,ROTAN IND SCH DIST 904,True
36625.0,b'58   ',b'-1     ',322505000,14032000,34687000,273786000,286162000,173824000,21361.0,PK,12,1,3,texas,4838080,ROUND ROCK IND SCH DIST 909,True
246.0,b'2    ',b'21.4   ',4091000,102000,258000,3731000,3943000,1465000,202.0,PK,12,0,3,texas,4838100,ROUNDTOP CARMINE IND SCH DISTRICT 90,True
242.0,b'2    ',b'24.5   ',2243000,211000,1559000,473000,2085000,1319000,181.0,PK,12,2,3,texas,4838160,ROXTON IND SCH DIST 908,True
1748.0,b'4    ',b'125.8  ',15780000,1746000,6808000,7226000,14002000,8329000,299.0,PK,12,1,3,texas,4838190,ROYAL IND SCH DIST 905,True
2901.0,b'7    ',b'225.6  ',25267000,1471000,13487000,10309000,37590000,15135000,1969.0,PK,12,1,3,texas,4838220,ROYSE CITY IND SCH DIST 902,True
169.0,b'2    ',b'19.6   ',1636000,172000,1019000,445000,1592000,1112000,111.0,PK,12,0,3,texas,4838280,RULE IND SCH DIST 903,True
299.0,b'4    ',b'-1     ',2805000,501000,1014000,1290000,3093000,2113000,49.0,PK,12,0,3,texas,4838310,RUNGE IND SCH DIST 903,True
1895.0,b'5    ',b'149    ',16068000,2290000,8787000,4991000,17874000,9079000,1401.0,PK,12,2,3,texas,4838360,RUSK IND SCH DIST 907,True
852.0,b'4    ',b'64.1   ',7462000,331000,3161000,3970000,6895000,4151000,799.0,PK,12,1,3,texas,4838400,S S CONSOL IND SCH DIST 914,True
550.0,b'4    ',b'49.5   ',5211000,924000,2693000,1594000,5503000,3491000,158.0,PK,12,2,3,texas,4838430,SABINAL IND SCH DIST 902,True
1281.0,b'5    ',b'-1     ',10367000,1662000,5303000,3402000,10633000,7336000,1058.0,PK,12,1,3,texas,4838460,SABINE IND SCH DIST 906,True
241.0,b'2    ',b'21.9   ',7675000,141000,242000,7292000,7160000,1460000,190.0,PK,12,1,3,texas,4838490,SABINE PASS IND SCH DIST 913,True
302.0,b'2    ',b'34     ',3593000,190000,1469000,1934000,3159000,1822000,276.0,PK,12,0,3,texas,4838520,SAINT JO IND SCH DIST 911,True
1152.0,b'5    ',b'83.1   ',8867000,161000,1932000,6774000,8078000,4894000,934.0,PK,12,1,3,texas,4838580,SALADO IND SCH DIST 908,True
267.0,b'1    ',b'20.3   ',2640000,475000,1405000,760000,2605000,1434000,225.0,PK,12,2,3,texas,4838610,SALTILLO IND SCH DIST 909,True
436.0,b'2    ',b'35.8   ',4284000,875000,2376000,1033000,3817000,2045000,404.0,PK,12,0,3,texas,4838640,SAM RAYBURN IND SCH DIST,True
134.0,b'1    ',b'16     ',1382000,45000,898000,439000,1227000,734000,90.0,PK,12,0,3,texas,4838670,SAMNORWOOD IND SCH DIST 904,True
15188.0,b'30   ',b'-1     ',108799000,17168000,50891000,40740000,105183000,66044000,6467.0,PK,12,1,3,texas,4838700,SAN ANGELO IND SCH DIST 903,True
56630.0,b'108  ',b'-1     ',510469000,92387000,261428000,156654000,592417000,322577000,1879.0,PK,12,1,3,texas,4838730,SAN ANTONIO IND SCH DIST 907,True
979.0,b'4    ',b'84.9   ',9084000,1457000,5448000,2179000,8510000,5465000,336.0,PK,12,0,3,texas,4838760,SAN AUGUSTINE IND SCH DIST 901,True
10234.0,b'18   ',b'-1     ',92563000,18691000,63214000,10658000,92641000,48274000,178.0,PK,12,1,3,texas,4838790,SAN BENITO CONS IND SCH DISTRICT 912,True
1514.0,b'4    ',b'115.8  ',14608000,2658000,9593000,2357000,13660000,7255000,12.0,PK,12,0,3,texas,4838820,SAN DIEGO IND SCH DIST 902,True
3778.0,b'8    ',b'239.9  ',32755000,6064000,24518000,2173000,33187000,20430000,14.0,PK,12,1,3,texas,4838850,SAN ELIZARIO IND SCH DIST 904,True
10358.0,b'14   ',b'601.7  ',81035000,14870000,48327000,17838000,74554000,47403000,947.0,PK,12,2,3,texas,4838900,SAN FELIPE-DEL RIO CONS IND SCHL DIS,True
253.0,b'2    ',b'21.6   ',5107000,503000,269000,4335000,5428000,1915000,8.0,PK,12,2,3,texas,4838910,SAN ISIDRO IND SCH DIST 902,True
7156.0,b'11   ',b'-1     ',65918000,7743000,9945000,48230000,70718000,35686000,1846.0,PK,12,1,3,texas,4838970,SAN MARCOS IND SCH DISTRICT 902,True
270.0,b'4    ',b'24.6   ',3332000,402000,2041000,889000,3555000,1864000,45.0,PK,12,2,3,texas,4839000,SAN PERLITA IND SCH DIST 904,True
749.0,b'4    ',b'66.7   ',7513000,611000,4616000,2286000,8016000,4047000,435.0,PK,12,0,3,texas,4839030,SAN SABA IND SCH DIST 901,True
20.0,b'1    ',b'5      ',757000,141000,410000,206000,592000,321000,13.0,KG,08,0,3,texas,4839060,SAN VICENTE ISD 903,True
210.0,b'1    ',b'20.9   ',2479000,233000,695000,1551000,2246000,1294000,92.0,PK,12,2,3,texas,4839120,SANDS IND SCH DIST,True
848.0,b'4    ',b'78     ',7026000,529000,4178000,2319000,7147000,4777000,778.0,PK,12,2,3,texas,4839150,SANFORD IND SCH DIST 903,True
2207.0,b'7    ',b'160    ',18416000,755000,6886000,10775000,19678000,12666000,1785.0,PK,12,1,3,texas,4839180,SANGER IND SCH DIST 908,True
292.0,b'4    ',b'-1     ',3179000,196000,2145000,838000,2647000,1659000,177.0,PK,12,0,3,texas,4839210,SANTA ANNA IND SCH DIST 903,True
4512.0,b'7    ',b'-1     ',32919000,1776000,16754000,14389000,32418000,19859000,3934.0,PK,12,1,3,texas,4839270,SANTA FE IND SCH DISTRICT 909,True
285.0,b'2    ',b'33.9   ',4704000,163000,464000,4077000,4217000,2348000,77.0,PK,12,2,3,texas,4839300,SANTA GERTRUDIS IND SCH DISTRICT 904,True
628.0,b'6    ',b'-1     ',7004000,1079000,5078000,847000,8129000,4245000,2.0,PK,12,1,3,texas,4839330,SANTA MARIA IND SCH DIST 913,True
1217.0,b'3    ',b'81.9   ',12797000,1920000,8859000,2018000,14091000,6341000,30.0,PK,12,1,3,texas,4839360,SANTA ROSA IND SCH DIST 914,True
513.0,b'2    ',b'38.5   ',4634000,213000,1419000,3002000,5077000,2424000,463.0,PK,12,2,3,texas,4839390,SANTO IND SCH DIST 904,True
315.0,b'2    ',b'29.6   ',2950000,115000,1522000,1313000,2605000,1656000,309.0,PK,12,0,3,texas,4839450,SAVOY IND SCH DISTRICT 911,True
7632.0,b'14   ',b'486.4  ',60498000,3524000,24400000,32574000,69299000,35680000,4589.0,PK,12,1,3,texas,4839480,SCHERTZ-CIBOLO-UNVRSL CTY IND SCHOOL,True
580.0,b'5    ',b'59.8   ',5834000,476000,1900000,3458000,5508000,3440000,193.0,PK,12,0,3,texas,4839510,SCHLEICHER IND SCHOOL DIST 901,True
760.0,b'2    ',b'53.4   ',6853000,669000,2107000,4077000,8008000,3855000,422.0,PK,12,0,3,texas,4839540,SCHULENBURG IND SCHOOL DIST,True
840.0,b'4    ',b'56.4   ',7569000,256000,4602000,2711000,11382000,3956000,742.0,PK,12,1,3,texas,4839570,SCURRY-ROSSER IND SCH DIST 910,True
595.0,b'4    ',b'63.8   ',7379000,1291000,3005000,3083000,7193000,4033000,136.0,PK,12,0,3,texas,4839600,SEAGRAVES IND SCH DISTRICT 901,True
2516.0,b'4    ',b'186.6  ',21851000,2795000,9514000,9542000,26173000,13205000,1251.0,PK,12,1,3,texas,4839630,SEALY IND SCH DIST 902,True
7567.0,b'16   ',b'542.4  ',58102000,6825000,21519000,29758000,59910000,37086000,2410.0,PK,12,1,3,texas,4839690,SEGUIN IND SCH DIST 901,True
2169.0,b'6    ',b'165.3  ',34863000,2563000,2920000,29380000,35137000,13880000,1279.0,PK,12,0,3,texas,4839750,SEMINOLE IND SCH DIST 903,True
